0.814634,0.842105,0.802198,0.790419,0.819444,0.840796,0.839196,0.841176,0.608247,0.742647,0.705882,0.753247,0.,0.868852,0.768889,0.829493,0.805128,0.783784,0.796178,0.752381,0.834437,0.818713,0.788321,0.807229,0.821656,0.802395,0.839572,0.859091,0.820225,0.842105,0.844961,0.704,0.773196,0.790476,0.820755,0.782609,0.782609,0.854962,0.819672,0.840336,0.860606,0.843023,0.8625,0.866667,0.825397,0.885593,0.734848,0.704762,0.83871,0.909091,0.780488,0.779817,0.790123,0.816794,0.8,0.712121,0.813953,0.794872,0.776471,0.835294,0.763889,0.754386,0.847826,0.80597
0.678457,0.710227,0.750809,0.802589,0.763158,0.726984,0.749216,0.741379,0.788,0.749077,0.784906,0.795987,0.868852,0.,0.735795,0.677116,0.7737,0.748201,0.777397,0.84556,0.792982,0.794788,0.798561,0.750853,0.75265,0.789474,0.758065,0.771261,0.74,0.809689,0.847273,0.768657,0.82377,0.847656,0.828,0.842975,0.838174,0.843636,0.827068,0.853933,0.719424,0.823718,0.784722,0.751678,0.789272,0.792717,0.807829,0.807843,0.80916,0.876133,0.864407,0.846743,0.863248,0.83813,0.787456,0.885463,0.860759,0.908333,0.876033,0.905738,0.911017,0.942478,0.912698,0.949153
0.7125,0.739612,0.71,0.746622,0.760234,0.755418,0.791541,0.788079,0.754098,0.745387,0.752896,0.767918,0.768889,0.735795,0.,0.698462,0.731861,0.800687,0.778157,0.828125,0.830508,0.795455,0.799283,0.792763,0.791809,0.805825,0.801242,0.813559,0.789137,0.814433,0.817844,0.764925,0.834008,0.839216,0.860465,0.843621,0.906615,0.84,0.849265,0.854478,0.785714,0.748299,0.837748,0.788961,0.847273,0.786517,0.782609,0.803922,0.814394,0.852308,0.893004,0.868914,0.910204,0.859155,0.832776,0.876106,0.875519,0.908714,0.871901,0.923695,0.920502,0.942731,0.925781,0.935897
0.59058,0.645768,0.610687,0.711111,0.689542,0.702055,0.775974,0.748175,0.722727,0.695473,0.701299,0.719697,0.829493,0.677116,0.698462,0.,0.723906,0.755725,0.754647,0.816239,0.820513,0.70632,0.771654,0.775801,0.764925,0.759857,0.785953,0.778462,0.724014,0.751938,0.824701,0.758065,0.800905,0.802632,0.82684,0.843049,0.832579,0.786885,0.776371,0.816667,0.781022,0.789474,0.766917,0.727273,0.8,0.741538,0.767717,0.784483,0.811475,0.856209,0.881818,0.8375,0.890909,0.824219,0.760456,0.867647,0.846512,0.909091,0.878924,0.896396,0.912037,0.931035,0.909091,0.938967
0.773333,0.784024,0.748175,0.788889,0.793651,0.752613,0.813333,0.789474,0.75,0.771784,0.76,0.756863,0.805128,0.7737,0.731861,0.723906,0.,0.765182,0.806084,0.798122,0.796,0.823741,0.812245,0.785714,0.825758,0.773585,0.795775,0.806349,0.768382,0.833333,0.853557,0.762931,0.832536,0.844037,0.863636,0.855072,0.876777,0.858921,0.855319,0.866379,0.818868,0.846975,0.837121,0.837456,0.848101,0.834835,0.798354,0.797235,0.825328,0.884746,0.875,0.794393,0.873737,0.818565,0.789683,0.864865,0.865,0.893939,0.88835,0.896552,0.896907,0.923077,0.920561,0.921053
0.642241,0.765517,0.755365,0.754545,0.793358,0.707627,0.7375,0.613402,0.572414,0.778894,0.730337,0.724638,0.783784,0.748201,0.800687,0.755725,0.765182,0.,0.541899,0.637584,0.734694,0.731481,0.734043,0.682927,0.746341,0.723005,0.62381,0.757692,0.60396,0.766169,0.785714,0.755319,0.585185,0.786585,0.753165,0.797386,0.781457,0.78022,0.758621,0.77907,0.785047,0.84188,0.76699,0.745455,0.735632,0.772894,0.810945,0.716049,0.80663,0.854772,0.837838,0.779762,0.768116,0.772973,0.805687,0.792308,0.84,0.870748,0.834437,0.828767,0.841727,0.891473,0.866242,0.914286
0.672131,0.730104,0.722222,0.753304,0.769231,0.753968,0.78125,0.688679,0.624204,0.727273,0.72973,0.674757,0.796178,0.777397,0.778157,0.754647,0.806084,0.541899,0.,0.730539,0.752427,0.713636,0.726804,0.737557,0.714976,0.722727,0.704348,0.66129,0.620853,0.764423,0.776596,0.740933,0.757764,0.811429,0.795322,0.815951,0.830303,0.777778,0.75,0.783333,0.742991,0.823529,0.776744,0.802521,0.825641,0.797203,0.801932,0.752874,0.743017,0.864542,0.847134,0.804469,0.822368,0.82,0.757143,0.830986,0.863354,0.88535,0.850932,0.875,0.874172,0.906475,0.88024,0.912162
0.739336,0.80695,0.764103,0.652695,0.85124,0.836364,0.850679,0.690476,0.775194,0.779874,0.627907,0.664596,0.752381,0.84556,0.828125,0.816239,0.798122,0.637584,0.730539,0.,0.578571,0.743017,0.772727,0.798913,0.811429,0.801075,0.709677,0.818965,0.829146,0.900553,0.883117,0.821656,0.890625,0.905109,0.878788,0.875,0.875,0.891026,0.871622,0.89726,0.865591,0.906404,0.88587,0.881773,0.86,0.891473,0.8125,0.617391,0.856164,0.908654,0.691489,0.818182,0.640449,0.805369,0.681818,0.886598,0.903509,0.885714,0.905172,0.859813,0.891089,0.880952,0.887931,0.868132
0.803846,0.808081,0.663551,0.720379,0.846429,0.78629,0.822835,0.767442,0.82659,0.798995,0.724138,0.609626,0.834437,0.792982,0.830508,0.820513,0.796,0.734694,0.752427,0.578571,0.,0.761468,0.806122,0.807175,0.722222,0.764977,0.76087,0.724,0.806867,0.915556,0.915,0.861386,0.906433,0.916667,0.890805,0.902439,0.909091,0.915423,0.895833,0.904255,0.886957,0.914634,0.898678,0.861925,0.886598,0.885522,0.825,0.763636,0.84153,0.907631,0.634146,0.83815,0.779412,0.794595,0.76,0.922535,0.917197,0.927152,0.904459,0.908497,0.917241,0.922481,0.90566,0.903704
0.62449,0.745875,0.726531,0.678571,0.712177,0.737452,0.778196,0.706667,0.768817,0.806306,0.734694,0.675926,0.818713,0.794788,0.795455,0.70632,0.823741,0.731481,0.713636,0.743017,0.761468,0.,0.631579,0.730435,0.76,0.727273,0.72541,0.789474,0.733333,0.789238,0.778894,0.820276,0.810056,0.785714,0.835106,0.842697,0.861878,0.767677,0.773196,0.759358,0.700461,0.789256,0.762332,0.808,0.836538,0.751748,0.791667,0.756757,0.81,0.840467,0.852071,0.811518,0.850299,0.852535,0.82906,0.874214,0.853801,0.913295,0.881356,0.890805,0.87037,0.921569,0.882682,0.9125
0.729958,0.771429,0.751131,0.731707,0.762846,0.74569,0.764957,0.664921,0.721854,0.801047,0.822222,0.77451,0.788321,0.798561,0.799283,0.771654,0.812245,0.734043,0.726804,0.772727,0.806122,0.631579,0.,0.72,0.766497,0.729064,0.732719,0.768924,0.747664,0.761905,0.745455,0.810811,0.770833,0.741497,0.737931,0.835616,0.827586,0.739394,0.7375,0.710526,0.691489,0.77619,0.762887,0.825112,0.822857,0.806691,0.828125,0.764331,0.811765,0.840708,0.846715,0.75974,0.80916,0.860963,0.84466,0.846774,0.865248,0.865672,0.842857,0.845588,0.74359,0.897436,0.861111,0.904762
0.766667,0.779221,0.768,0.741379,0.767857,0.757692,0.765385,0.689498,0.75,0.813636,0.78,0.773913,0.807229,0.750853,0.792763,0.775801,0.785714,0.682927,0.737557,0.798913,0.807175,0.730435,0.72,0.,0.726852,0.675799,0.665217,0.79078,0.77551,0.785388,0.828431,0.816901,0.777778,0.787709,0.798883,0.804734,0.797619,0.829268,0.806122,0.824742,0.806867,0.834677,0.79646,0.790123,0.81592,0.838816,0.821101,0.797872,0.852941,0.907063,0.862275,0.761111,0.794872,0.822115,0.831169,0.84106,0.863905,0.864198,0.838323,0.854545,0.859873,0.912162,0.892655,0.917197
0.769231,0.726316,0.479381,0.781659,0.75188,0.729508,0.643172,0.669903,0.730539,0.766169,0.730769,0.771689,0.821656,0.75265,0.791809,0.764925,0.825758,0.746341,0.714976,0.811429,0.722222,0.76,0.766497,0.726852,0.,0.717593,0.716157,0.604255,0.71875,0.722222,0.771739,0.755208,0.775,0.716981,0.775758,0.772727,0.756579,0.792553,0.798913,0.798883,0.784404,0.810345,0.772512,0.751111,0.828125,0.855219,0.773869,0.823204,0.860825,0.866935,0.688889,0.77907,0.84106,0.759358,0.837104,0.8,0.845161,0.836735,0.839744,0.857143,0.847222,0.895522,0.849057,0.924658
0.716475,0.776699,0.784314,0.775,0.769504,0.745174,0.752896,0.704036,0.745856,0.776744,0.684492,0.691244,0.802395,0.789474,0.805825,0.759857,0.773585,0.723005,0.722727,0.801075,0.764977,0.727273,0.729064,0.675799,0.717593,0.,0.61435,0.757246,0.787149,0.803571,0.818627,0.784689,0.80791,0.809783,0.801105,0.807018,0.813953,0.819512,0.795918,0.838384,0.803419,0.831325,0.808696,0.756303,0.857143,0.828383,0.800926,0.806283,0.808081,0.878788,0.863905,0.790323,0.841463,0.777228,0.801762,0.843137,0.838323,0.858896,0.853801,0.869823,0.86875,0.913333,0.893855,0.918239
0.764912,0.792049,0.779851,0.789883,0.782609,0.76087,0.697318,0.59633,0.773869,0.808511,0.759434,0.756198,0.839572,0.758065,0.801242,0.785953,0.795775,0.62381,0.704348,0.709677,0.76087,0.72541,0.732719,0.665217,0.716157,0.61435,0.,0.732394,0.777778,0.82716,0.816514,0.811404,0.8125,0.80203,0.824121,0.805405,0.866667,0.800926,0.817757,0.845794,0.812,0.801556,0.812245,0.757937,0.799065,0.830189,0.835443,0.79902,0.834101,0.870036,0.851648,0.765306,0.803468,0.788991,0.844,0.845238,0.859459,0.865922,0.867021,0.863388,0.881356,0.922156,0.880208,0.932203
0.778481,0.752907,0.657993,0.814433,0.818991,0.775244,0.773771,0.794326,0.796537,0.801527,0.797571,0.759259,0.859091,0.771261,0.813559,0.778462,0.806349,0.757692,0.66129,0.818965,0.724,0.789474,0.768924,0.79078,0.604255,0.757246,0.732394,0.,0.721014,0.835766,0.836653,0.817829,0.850877,0.846154,0.854701,0.881579,0.861607,0.85098,0.84739,0.862348,0.809353,0.840678,0.805147,0.827703,0.831325,0.829971,0.843284,0.847107,0.833333,0.862295,0.785,0.784141,0.899543,0.831373,0.81685,0.887805,0.896396,0.907834,0.892377,0.904977,0.889952,0.935323,0.903084,0.938095
0.698113,0.736156,0.72,0.769231,0.734043,0.649194,0.699219,0.722222,0.675978,0.797357,0.77512,0.764706,0.820225,0.74,0.789137,0.724014,0.768382,0.60396,0.620853,0.829146,0.806867,0.733333,0.747664,0.77551,0.71875,0.787149,0.777778,0.721014,0.,0.694836,0.745,0.766355,0.684524,0.768817,0.792553,0.836957,0.79096,0.714286,0.705263,0.75,0.699552,0.810277,0.748899,0.725,0.780488,0.762712,0.820175,0.773196,0.817308,0.849624,0.871508,0.776042,0.876405,0.810185,0.815126,0.838509,0.840909,0.860465,0.836158,0.851429,0.856287,0.91875,0.887701,0.929412
0.665236,0.708029,0.798319,0.810573,0.702811,0.691304,0.659193,0.761682,0.664474,0.786802,0.837696,0.844444,0.842105,0.809689,0.814433,0.751938,0.833333,0.766169,0.764423,0.900553,0.915556,0.789238,0.761905,0.785388,0.722222,0.803571,0.82716,0.835766,0.694836,0.,0.562914,0.763441,0.644928,0.664384,0.754839,0.75,0.59375,0.6375,0.641026,0.696203,0.666667,0.746479,0.663102,0.7109,0.786517,0.750943,0.813131,0.847458,0.781609,0.807018,0.909091,0.83815,0.907895,0.86802,0.862385,0.795276,0.802817,0.834532,0.829932,0.886667,0.837037,0.888,0.862745,0.957747
0.737778,0.761364,0.795349,0.826087,0.771784,0.748858,0.679612,0.747368,0.705882,0.828729,0.810976,0.840796,0.844961,0.847273,0.817844,0.824701,0.853557,0.785714,0.776596,0.883117,0.915,0.778894,0.745455,0.828431,0.771739,0.818627,0.816514,0.836653,0.745,0.562914,0.,0.72327,0.644068,0.707692,0.742424,0.756098,0.766129,0.574627,0.678571,0.623077,0.683908,0.659218,0.774725,0.775,0.796178,0.779116,0.837989,0.872611,0.821656,0.793103,0.906977,0.855263,0.896825,0.892655,0.878173,0.788462,0.808333,0.738318,0.821138,0.833333,0.796296,0.868687,0.860465,0.947826
0.725322,0.754579,0.752294,0.83105,0.77381,0.809129,0.792373,0.810427,0.568182,0.721591,0.683544,0.757576,0.704,0.768657,0.764925,0.758065,0.762931,0.755319,0.740933,0.821656,0.861386,0.820276,0.810811,0.816901,0.755208,0.784689,0.811404,0.817829,0.766355,0.763441,0.72327,0.,0.737226,0.777027,0.773973,0.805755,0.797101,0.8,0.8,0.836364,0.80198,0.795238,0.81407,0.794393,0.825581,0.855596,0.722543,0.782051,0.814371,0.911392,0.850746,0.769737,0.848485,0.805714,0.793814,0.769912,0.790698,0.796748,0.81203,0.858209,0.837398,0.873874,0.888889,0.901639
0.723618,0.821429,0.807292,0.854839,0.828194,0.742268,0.765306,0.804598,0.463158,0.794702,0.79562,0.833333,0.773196,0.82377,0.834008,0.800905,0.832536,0.585185,0.757764,0.890625,0.906433,0.810056,0.770833,0.777778,0.775,0.80791,0.8125,0.850877,0.684524,0.644928,0.644068,0.737226,0.,0.633663,0.612245,0.677419,0.677419,0.647059,0.640351,0.692982,0.748428,0.793103,0.704698,0.712575,0.652542,0.798246,0.821192,0.833333,0.779528,0.856383,0.878788,0.829268,0.887755,0.839161,0.889535,0.608696,0.744444,0.77907,0.75,0.764045,0.684211,0.794118,0.83,0.929412
0.787037,0.794466,0.784615,0.818182,0.765766,0.770732,0.77451,0.744186,0.716667,0.819876,0.838926,0.840659,0.790476,0.847656,0.839216,0.802632,0.844037,0.786585,0.811429,0.905109,0.916667,0.785714,0.741497,0.787709,0.716981,0.809783,0.80203,0.846154,0.768817,0.664384,0.707692,0.777027,0.633663,0.,0.678899,0.70297,0.728155,0.7,0.726562,0.702479,0.714286,0.747126,0.584507,0.718391,0.772059,0.805085,0.858896,0.843284,0.801471,0.832461,0.88785,0.80315,0.864078,0.87013,0.869318,0.666667,0.739583,0.771739,0.757576,0.795918,0.758621,0.8,0.831776,0.935484
0.807339,0.821012,0.825,0.847368,0.832618,0.837209,0.807692,0.79096,0.678261,0.825,0.804196,0.825843,0.820755,0.828,0.860465,0.82684,0.863636,0.753165,0.795322,0.878788,0.890805,0.835106,0.737931,0.798883,0.775758,0.801105,0.824121,0.854701,0.792553,0.754839,0.742424,0.773973,0.612245,0.678899,0.,0.71,0.747573,0.705426,0.780303,0.76,0.779762,0.80663,0.771605,0.772222,0.768657,0.828452,0.857143,0.832061,0.780303,0.866667,0.864078,0.809524,0.872549,0.853333,0.887006,0.725,0.773196,0.752809,0.726316,0.765957,0.675,0.810811,0.839623,0.945652
0.818182,0.862745,0.849741,0.849162,0.84375,0.832512,0.80102,0.796407,0.724771,0.80137,0.82963,0.867052,0.782609,0.842975,0.843621,0.843049,0.855072,0.797386,0.815951,0.875,0.902439,0.842697,0.835616,0.804734,0.772727,0.807018,0.805405,0.881579,0.836957,0.75,0.756098,0.805755,0.677419,0.70297,0.71,0.,0.73913,0.787402,0.766667,0.775862,0.792453,0.82659,0.807692,0.739394,0.793651,0.868644,0.86,0.813559,0.77686,0.875676,0.869565,0.82906,0.879121,0.87234,0.898204,0.609375,0.707317,0.759494,0.758621,0.77381,0.776316,0.790323,0.829787,0.923077
0.818182,0.825911,0.861538,0.874317,0.84375,0.815,0.80102,0.831395,0.712963,0.793103,0.846715,0.860465,0.782609,0.838174,0.906615,0.832579,0.876777,0.781457,0.830303,0.875,0.909091,0.861878,0.827586,0.797619,0.756579,0.813953,0.866667,0.861607,0.79096,0.59375,0.766129,0.797101,0.677419,0.728155,0.747573,0.73913,0.,0.806202,0.616822,0.732143,0.807453,0.833333,0.671429,0.746988,0.722689,0.834061,0.8125,0.803419,0.745763,0.887701,0.88172,0.838983,0.866667,0.856115,0.820513,0.710145,0.738095,0.775,0.772727,0.829545,0.743243,0.809524,0.791209,0.923077
0.738938,0.743295,0.785047,0.821256,0.757322,0.744292,0.69378,0.768041,0.708029,0.82967,0.797546,0.83,0.854962,0.843636,0.84,0.786885,0.858921,0.78022,0.777778,0.891026,0.915423,0.767677,0.739394,0.829268,0.792553,0.819512,0.800926,0.85098,0.714286,0.6375,0.574627,0.8,0.647059,0.7,0.705426,0.787402,0.806202,0.,0.717241,0.666667,0.700565,0.73822,0.775956,0.776119,0.82716,0.784861,0.845304,0.844156,0.822785,0.788177,0.907692,0.856209,0.897638,0.847953,0.884422,0.790476,0.789916,0.774775,0.84127,0.805085,0.787037,0.87,0.852713,0.957265
0.737557,0.807407,0.807512,0.81,0.807377,0.75463,0.740566,0.780105,0.684615,0.810345,0.834356,0.836735,0.819672,0.827068,0.849265,0.776371,0.855319,0.758621,0.75,0.871622,0.895833,0.773196,0.7375,0.806122,0.798913,0.795918,0.817757,0.84739,0.705263,0.641026,0.678571,0.8,0.640351,0.726562,0.780303,0.766667,0.616822,0.717241,0.,0.57377,0.72,0.782383,0.725146,0.756477,0.748299,0.789474,0.681818,0.797203,0.758621,0.817734,0.903226,0.85034,0.892562,0.883041,0.84492,0.777778,0.745455,0.839286,0.833333,0.846154,0.820755,0.861702,0.826446,0.925926
0.753425,0.779923,0.807692,0.804124,0.802521,0.753555,0.763033,0.766304,0.75,0.844828,0.864198,0.85567,0.840336,0.853933,0.854478,0.816667,0.866379,0.77907,0.783333,0.89726,0.904255,0.759358,0.710526,0.824742,0.798883,0.838384,0.845794,0.862348,0.75,0.696203,0.623077,0.836364,0.692982,0.702479,0.76,0.775862,0.732143,0.666667,0.57377,0.,0.725146,0.72067,0.760234,0.78125,0.772414,0.774059,0.791411,0.822695,0.791667,0.812183,0.907563,0.883562,0.886957,0.878788,0.911917,0.789474,0.777778,0.807692,0.824561,0.837838,0.747368,0.83908,0.837607,0.932039
0.631356,0.759322,0.793522,0.7897,0.735849,0.706612,0.751004,0.73516,0.778409,0.848624,0.812183,0.807018,0.860606,0.719424,0.785714,0.781022,0.818868,0.785047,0.742991,0.865591,0.886957,0.700461,0.691489,0.806867,0.784404,0.803419,0.812,0.809353,0.699552,0.666667,0.683908,0.80198,0.748428,0.714286,0.779762,0.792453,0.807453,0.700565,0.72,0.725146,0.,0.652174,0.670051,0.754386,0.8,0.710526,0.82381,0.772727,0.72,0.816667,0.915663,0.860963,0.89441,0.870192,0.854626,0.81295,0.825806,0.87013,0.812903,0.867089,0.834483,0.905797,0.879518,0.954248
0.758364,0.767974,0.792969,0.823293,0.759857,0.763359,0.747082,0.8,0.791444,0.850877,0.849765,0.885827,0.843023,0.823718,0.748299,0.789474,0.846975,0.84188,0.823529,0.906404,0.914634,0.789256,0.77619,0.834677,0.810345,0.831325,0.801556,0.840678,0.810277,0.746479,0.659218,0.795238,0.793103,0.747126,0.80663,0.82659,0.833333,0.73822,0.782383,0.72067,0.652174,0.,0.77027,0.815261,0.810945,0.753521,0.832579,0.853535,0.819095,0.833992,0.920904,0.88,0.92,0.850467,0.889344,0.842105,0.801242,0.865031,0.846154,0.87574,0.860759,0.897959,0.874286,0.944444
0.690083,0.723404,0.817814,0.830508,0.753788,0.762097,0.799213,0.768182,0.740964,0.85514,0.86,0.848485,0.8625,0.784722,0.837748,0.766917,0.837121,0.76699,0.776744,0.88587,0.898678,0.762332,0.762887,0.79646,0.772512,0.808696,0.812245,0.805147,0.748899,0.663102,0.774725,0.81407,0.704698,0.584507,0.771605,0.807692,0.671429,0.775956,0.725146,0.760234,0.670051,0.77027,0.,0.657005,0.716763,0.693798,0.84689,0.813559,0.754286,0.865306,0.9125,0.85,0.904459,0.882927,0.772947,0.813433,0.810811,0.849315,0.844156,0.891026,0.843972,0.901515,0.875,0.966443
0.739777,0.650177,0.810606,0.822134,0.732852,0.749049,0.686747,0.714912,0.764706,0.823789,0.803828,0.834008,0.866667,0.751678,0.788961,0.727273,0.837456,0.745455,0.802521,0.881773,0.861925,0.808,0.825112,0.790123,0.751111,0.756303,0.757937,0.827703,0.725,0.7109,0.775,0.794393,0.712575,0.718391,0.772222,0.739394,0.746988,0.776119,0.756477,0.78125,0.754386,0.815261,0.657005,0.,0.767677,0.783051,0.861472,0.810256,0.817734,0.846154,0.911111,0.866337,0.910112,0.848624,0.79476,0.816993,0.821429,0.862275,0.850575,0.87931,0.871951,0.915584,0.902174,0.964706
